osm_way_id,name,highway_class,footway_tag,width_m,surface,district,length_m
264865031,,pedestrian,,,paving_stones,North,686
264904971,,footway,,,paving_stones,North,368
290469346,,footway,,,,North,841
290469347,,footway,,,,North,76
290469348,,footway,,,,North,529
291151591,,footway,,,,North,385
291151608,,footway,,,,North,303
292311228,,footway,,,paving_stones,North,166
295323612,,footway,,,,Central,3
297012569,,footway,,,,North-West,5
297137413,,footway,,3,,Outer North,104
297349838,,footway,,,,Outer North,301
297349922,,footway,,,,Outer North,46
300244218,,footway,,,,Outer North,105
300244219,,footway,,,,Outer North,109
300244221,,footway,,,,Outer North,107
300244222,,footway,,,,Outer North,105
300244223,,footway,,,,Outer North,110
300244224,,footway,,,,Outer North,107
300244228,,footway,,,,Outer North,128
300246337,,footway,,4,,Outer North,159
300256927,,footway,,,,Outer North,12
300256928,,footway,,,,Outer North,12
300256929,,footway,,,,Outer North,13
300256930,,footway,,,,Outer North,14
300256931,,footway,,,,Outer North,10
300256932,,footway,,,,Outer North,13
300256933,,footway,,,,Outer North,14
300256934,,footway,,,,Outer North,10
300256935,,footway,,,,Outer North,14
300256936,,footway,,,,Outer North,12
300256937,,footway,,,,Outer North,11
300256938,,footway,,,,Outer North,13
300256939,,footway,,,,Outer North,12
300256940,,footway,,,,Outer North,12
300256941,,footway,,,,Outer North,12
300256942,,footway,,,,Outer North,14
300256943,,footway,,,,Outer North,11
300256944,,footway,,,,Outer North,13
300256945,,footway,,,,Outer North,12
300256946,,footway,,,,Outer North,9
300256947,,footway,,,,Outer North,10
300256948,,footway,,,,Outer North,14
300256949,,footway,,,,Outer North,14
300256950,,footway,,,,Outer North,10
300256952,,footway,,,,Outer North,91
300256953,,footway,,,,Outer North,3
300256954,,footway,,,,Outer North,6
300256955,,footway,,,,Outer North,4
300256956,,footway,,,,Outer North,26
300256957,,footway,,,,Outer North,26
300256958,,footway,,,,Outer North,51
310237358,,footway,,,,North,35
311524765,,pedestrian,,,paving_stones,North,14
311524766,,pedestrian,,,paving_stones,North,32
320348685,,footway,,,,North,110
320348691,,footway,,,,North,38
320348693,,footway,,,,North,40
320348706,Katara Lehswan,footway,,,,North,22
320348708,,footway,,,,North,30
320348719,,footway,,,,North,89
320348720,,footway,,,,North,220
320351016,,footway,,,paving_stones,North,128
320351017,,footway,,,paving_stones,North,133
320351094,,pedestrian,,,paving_stones,North,116
320354821,,footway,,,,Central,101
320361998,,pedestrian,,,paving_stones,North,209
320362089,,pedestrian,,,,North,18
320362090,,pedestrian,,,,North,56
344439896,,footway,,,,North-West,122
344465368,,footway,,,,West,47
360264010,,pedestrian,,,,Central,94
360264012,,pedestrian,,,,Central,167
360272011,,pedestrian,,,,North,140
365119530,,footway,,,,North,297
371319517,,footway,,,,Rohini,314
371319518,,footway,,,,Rohini,780
371319519,,footway,,,,Rohini,683
371319520,,footway,,,,Rohini,781
387410468,,footway,,,,North,32
387410470,,footway,,,,North,24
403854049,,footway,,,,North,47
403854389,,footway,,,,North,40
403854450,,footway,,,,North,165
403854561,,footway,,,,North,22
416031093,,footway,,,,Outer North,195
416031133,,footway,,,,Outer North,135
422579938,,footway,,,,North-East,36
422579942,,footway,,,,North-East,38
422579944,,footway,,,,North-East,37
422579949,,footway,,,,North-East,36
422579952,,footway,,,,North-East,26
422636022,,footway,,,,Outer North,314
422636125,,footway,,,,Outer North,243
436902019,,footway,,,paving_stones,Outer,9
436902020,,footway,,,paving_stones,Outer,9
436902021,,footway,,,paving_stones,Outer,6
436902022,,footway,,,paving_stones,Outer,13
436902023,,footway,,,paving_stones,Outer,8
436902024,,footway,,,paving_stones,Outer,25
436902025,,footway,,,paving_stones,Outer,9
436902026,,footway,,,paving_stones,Outer,69
436902027,,footway,,,paving_stones,Outer,78
436902028,,footway,,,paving_stones,Outer,466
436902029,,footway,,,paving_stones,Outer,75
436902030,,footway,,,paving_stones,Outer,650
436902031,,footway,,,paving_stones,Outer,366
436902032,,footway,,,paving_stones,Outer,276
464265880,,footway,,,,North,37
464265883,,footway,,,,North,3
464265884,,footway,,,,North,38
464265886,,footway,,,,North,13
464265888,,footway,,,,North,59
464312304,,footway,,,,North,21
464312305,,footway,link,,,North,122
464312306,,footway,,,,North,69
464312307,,footway,,,,North,30
464312308,,footway,,,,North,38
464317503,,footway,,,,West,119
469619438,Jogging track,footway,,,paved,North-West,165
470221550,,footway,,,paved,North-West,150
470221551,,footway,,,paved,North-West,214
470221552,,footway,,,paved,North-West,218
470221553,,footway,,,paved,North-West,106
470229902,,footway,,,paved,North-West,113
473506001,,footway,,,paved,North-West,155
478295347,,footway,,,,Shahdara,17
478295348,,footway,,,,Shahdara,14
478295349,,footway,,,,Shahdara,20
478295350,,footway,,,,Shahdara,14
478295351,,footway,,,,Shahdara,16
478295352,,footway,,,,Shahdara,148
478295354,,footway,,,,Shahdara,25
478295355,,footway,,,,Shahdara,19
478295356,,footway,,,,Shahdara,20
478295357,,footway,,,,Shahdara,22
478295358,,footway,,,,Shahdara,20
478295359,,footway,,,,Shahdara,21
478295360,,footway,,,,Shahdara,48
478295361,,footway,,,,Shahdara,23
478295362,,footway,,,,Shahdara,25
478295363,,footway,,,,Shahdara,44
478295364,,footway,,,,Shahdara,264
480020639,,footway,,,,Shahdara,180
480020641,,footway,,,,Shahdara,437
480020644,,footway,,,,Shahdara,99
480020645,,footway,,,,Shahdara,7
480021520,,footway,,,,Shahdara,259
487654566,,footway,,,paving_stones,North-West,87
487654569,,footway,,,concrete:plates,North-West,144
487678062,,footway,sidewalk,,,North,248
487678063,,footway,sidewalk,,,North,24
487678064,,footway,sidewalk,,,North,24
487678065,,footway,sidewalk,,,North,30
487680017,,footway,sidewalk,,,North,184
487680018,,footway,sidewalk,,,North,179
487680019,,footway,,,,North,56
487680020,,footway,,,,North,25
487680021,,footway,sidewalk,,,North,3
490512500,,footway,,,asphalt,North,118
490512509,,footway,,,asphalt,North,18
490515286,,footway,,,paving_stones,North,67
490515287,,footway,,,paving_stones,North,67
490515288,,footway,,,paving_stones,North,97
490515289,,footway,,,paving_stones,North,97
490515290,,footway,,,paving_stones,North,105
529526653,,footway,,,cobblestone,North,103
529526658,,footway,,,cobblestone,North,21
529526662,,footway,,,cobblestone,North,304
529528174,,footway,,,,North,25
529528175,,footway,,,,North,15
529530400,,pedestrian,,,,North,281
554646652,,pedestrian,,,,North-East,38
554646653,,pedestrian,,,,North-East,34
556057126,,footway,,,,Rohini,116
583786433,,footway,,,,Rohini,63
583787065,,footway,,,,Rohini,24
583787576,,footway,,,,Rohini,39
583787668,,footway,,,,Rohini,41
583787703,,footway,,,,Rohini,5
583788042,,footway,,,,Rohini,41
583788043,,footway,,,,Rohini,62
583790538,,footway,,,,Rohini,312
583790540,,footway,,,,Rohini,267
583790853,,footway,sidewalk,,,Rohini,267
583791131,,footway,,,,Rohini,237
583791195,,footway,,,,Rohini,131
583791327,,footway,,,,Rohini,96
583791502,,footway,,,,Rohini,188
583791997,,footway,,,,Rohini,421
583792439,,footway,,,,Rohini,70
583792496,,footway,,,,Rohini,57
583793546,,footway,,,,Rohini,40
583796175,,footway,,,,Rohini,55
584887821,,footway,,,,North,124
584887822,,footway,,,,North,18
615451270,,footway,sidewalk,,,Rohini,25
615451381,,footway,sidewalk,,,Rohini,31
615451533,,footway,sidewalk,,,Rohini,55
615451859,,footway,sidewalk,,,Rohini,44
615452028,,footway,sidewalk,,,Rohini,25
615452391,,footway,sidewalk,,,Rohini,43
615452471,,footway,sidewalk,,,Rohini,32
615452517,,footway,sidewalk,,,Rohini,26
615452705,,footway,sidewalk,,,Rohini,33
633974367,,footway,,,,Rohini,104
633974368,,footway,,,,Rohini,31
633982438,,footway,,,,Rohini,209
633982530,,footway,,,,Rohini,119
638786228,,footway,,,,Rohini,37
638786595,,footway,,,,Rohini,22
638787467,,footway,,,,Rohini,216
638787538,,footway,,,,Rohini,150
643420657,,footway,sidewalk,,concrete,North-West,122
